"","AGAL_control_differentiated_1","AGAL_control_undifferentiated_1","AGAL_control_differentiated_2","AGAL_control_undifferentiated_2","AGAL_control_differentiated_3","AGAL_control_undifferentiated_3","AGAL_knockout_differentiated_1","AGAL_knockout_undifferentiated_1","AGAL_knockout_differentiated_2","AGAL_knockout_undifferentiated_2","AGAL_knockout_differentiated_3","AGAL_knockout_undifferentiated_3"
"ENSBTAG00000000098",938.852285911561,661.847896313256,945.635048610913,759.957647446253,1103.23714362288,681.875352349515,873.438652514766,614.058221626761,965.943916925254,763.665324881941,945.315033265458,775.211616392631
"ENSBTAG00000000099",4185.78988099248,6128.17865499484,4411.81556132087,6022.34460203407,4302.11633980116,5242.13373178354,3566.04429613075,4123.75646648519,4297.11811601729,5654.44194729623,3839.32588029197,4835.41252178416
"ENSBTAG00000000102",1990.83194132532,35.5107653943428,3525.90505742789,141.139235618592,3913.68635571014,249.210370888837,1068.94940685097,213.676983848941,2205.50226395763,94.0549462183093,1702.79884384823,54.3541029256345
"ENSBTAG00000000103",123.027701279949,112.377839844873,97.1661723355555,98.299276434169,124.523265582125,160.293748900787,99.6020242226498,171.959553800689,112.687884679561,98.4824400117693,158.588010303737,158.119146264041
"ENSBTAG00000000105",1973.40088659248,1876.59018344239,2163.91857413839,1867.86752540561,1871.95069965728,1460.38323049039,2134.29331810265,1648.46917722091,2537.66119000905,1835.10178692632,2537.75656502224,1797.10751732297
"ENSBTAG00000000108",1283.41351420018,1190.37040556418,1186.88116101129,1174.29219624762,1152.29413847976,1192.22830319821,988.775796199854,1144.82966893399,1129.23546592615,1186.92436850775,1323.82361975458,1249.52790293241
"ENSBTAG00000000109",113.385710743731,12.812954507782,68.8627139405141,49.4351214756284,32.9659794676184,10.2320272401415,18.2403346418397,12.6012903227665,98.3478116780751,29.343291012911,20.0627880173317,12.3838183542026
"ENSBTAG00000000111",1981.77663337634,2356.48008993119,2192.10909629279,2352.18641962642,1889.61146049886,2325.07962915602,2620.63289221364,2343.79952519023,2338.45279069171,2853.2134017509,2176.02673140782,2986.67002761157
"ENSBTAG00000000113",5658.94256000524,3044.40772444724,6754.94186481596,2839.05277997631,5935.03130670407,2405.12757629843,7867.94640743829,2810.76036730573,6394.60538998781,2399.5036438919,5638.74511786174,3443.53817200521
"ENSBTAG00000000115",1067.80811784441,841.208899448841,1159.31856699099,770.18343487658,1134.52541789927,861.16379875321,850.675939948977,794.326409628735,1087.60586331078,681.318796557559,977.918378423893,638.823226488782
"ENSBTAG00000000120",282.501940243883,83.0111416363499,295.402216544822,68.8907478941224,291.654374157027,47.8808613804387,270.088179611781,59.5195423983959,260.027716376336,52.5895590574459,193.648707435098,48.7203917192298
"ENSBTAG00000000125",539.090954668993,665.90398835101,656.792285077916,736.598435639175,382.310029133801,780.92825132224,553.229784174226,671.827579583323,600.712968354809,685.896860516011,587.120646841378,725.554407857692
"ENSBTAG00000000128",36.4432030429915,53.652931983555,62.4071308592821,104.968541084655,42.6999645173561,10.3763368336566,53.3839222327173,27.8324620174322,54.7501099618508,27.5871572535063,39.0509702508782,15.1256727032118
"ENSBTAG00000000130",25.0070832111002,39.2837867153112,31.0953795680911,75.1628928884124,22.9965280987614,34.7530369930876,26.0234971375668,57.0775662853443,21.3241758477395,43.436798903475,15.9676865702029,59.9539243963107
"ENSBTAG00000000131",998.350615621743,1078.23238030206,1047.04517918215,1199.85408401328,981.565429224906,1252.37312013202,967.868839525147,1118.61507466799,811.34084002485,1116.80876879548,1045.37450503268,1204.36584825183
"ENSBTAG00000000132",10439.8463836288,34296.3214684933,11835.647987006,33197.4731152374,10297.5138649464,35038.4844966305,13968.8574510555,37484.4926301211,12264.0898586803,34995.8289770424,13478.4056911506,32585.5161848231
"ENSBTAG00000000133",7.58324051450464,29.5003307898291,41.3308472617106,38.5303234620925,11.004114404416,48.4741093647061,26.8344728425187,38.4925908173894,28.0761477368449,55.2612233840141,30.1299780335951,21.8459302251303
"ENSBTAG00000000134",581.086629081039,949.274649069398,565.633664940228,811.723049549614,551.305496180862,792.926336587279,475.470797060284,875.833373673306,525.09315175087,802.089767152556,483.814522585806,798.221536149021
"ENSBTAG00000000137",3736.34874656985,1895.1679664343,2857.32055937102,1630.16711845156,2922.53237292439,1328.78960936096,2812.53475707268,1478.67702218107,2418.64761901703,1565.3002529251,2429.59203882147,1668.8121421321
"ENSBTAG00000000138",13.8155140377951,52.1371268809458,54.3447201510759,32.44614654179,23.1244290286607,63.7321729404328,12.4600497025214,45.2067415502708,44.1347261744265,46.4532968858741,37.2702586009008,40.8215793027794
"ENSBTAG00000000139",1293.73064502867,1544.32687246011,1285.34389681062,1814.93085175212,1571.78350166136,1708.71112681599,1566.80310781382,1853.94439128951,1263.67655185673,1491.87815052124,1268.29526294188,1257.65685687501
"ENSBTAG00000000140",117.672601765267,23.1748287813791,95.3049074626283,53.8917357210317,86.6926102830524,21.6500231104468,52.9050037705694,23.2798318133402,51.1237997580926,27.6280193078937,41.7611919645115,21.5199297801763
"ENSBTAG00000000141",817.777841496571,1217.67402055749,790.104469826016,902.192356852356,852.937823595813,1061.11111041336,891.824735734292,991.69267435506,941.532295512226,1156.72933652519,1099.02473329665,1164.69554206258
"ENSBTAG00000000146",5636.9241185757,4410.98449553151,5791.73193419165,5535.61326215776,5536.94755058697,5734.89231555515,6695.99772697722,4506.14362188879,5295.35046494308,4544.89162449753,5420.30489824392,5149.93141868714
"ENSBTAG00000000147",293.058939789857,466.328664719311,400.24665328259,558.010316668328,291.327785202036,491.876519014275,344.921364711797,470.963612903771,269.69756663804,567.19846410077,309.593469060437,538.821838584577
"ENSBTAG00000000149",964.367877767959,1402.28983541694,1056.42707575825,1057.98773168193,1092.82125094804,1356.414060535,907.144032832424,1170.47193723918,948.001134026938,1334.30978856978,1052.77500230574,1378.85799482175
"ENSBTAG00000000152",4667.50660704313,6477.24949643047,5483.05989542934,6710.60553564801,4571.15075339945,5717.30096818932,4053.75911870064,5402.13303168429,4310.46474173307,6386.09026252568,4453.20794233071,6597.41826066439
"ENSBTAG00000000153",42.6358956244482,24.7126032723145,34.3165796635333,17.1298897526679,49.0040487886142,15.4483242808813,46.0081806925915,25.2804990566122,50.4770347817019,22.4095500876162,42.7411330809646,13.2455604395337
"ENSBTAG00000000157",129.751080278143,74.2250289688738,100.89493672501,61.4717099124056,76.5323716814193,111.58464497582,62.5739694103439,125.985162527713,83.4324484340216,77.892081716821,83.6155417708663,120.147780102398
"ENSBTAG00000000160",1491.00084758799,571.991658149371,1152.6839819372,536.746998245509,1903.55051281779,768.981179072416,1947.3856425584,510.736780354741,1665.53993265389,551.913454602792,1467.2291477465,897.929963435596
"ENSBTAG00000000162",947.098379460593,806.061836726524,901.827512457669,650.063491388238,1029.71411264352,780.377396114279,895.709567587257,709.182620003049,789.776556814201,787.529646096476,904.974380153596,725.344894286931
"ENSBTAG00000000163",1002.21203457848,677.17498113225,857.335815253715,713.211351731979,789.400098691086,636.798972539995,1069.60749181063,501.202380589956,1050.40186735737,505.886217905797,815.854580648814,769.319882019519
"ENSBTAG00000000168",99.544780914853,136.517127036478,131.934175018418,147.117796822296,141.115479131748,189.730862348939,101.189878499759,180.857988128502,105.211978593391,165.888431976151,118.629598789018,165.329469228696
"ENSBTAG00000000170",41.2931782164114,32.3452355956677,4.45318341790729,35.165245363039,15.9761852198115,27.1924172309691,47.5142492605815,67.2797945057679,11.0373560768189,23.4697249729348,17.7528798258657,55.4142223007888
"ENSBTAG00000000175",1753.54529679702,1108.63047462519,1390.83815900042,983.38093940122,1647.27473547641,1265.10138253581,1331.58383145073,973.638963430147,1296.26598802507,976.298703563987,1483.12166133734,1178.67892015782
"ENSBTAG00000000176",3113.67012781022,3008.64510511842,3366.70533804762,3136.55434694104,3480.20508689693,3248.30615835785,3784.99201548902,2999.84224410244,3068.71998718313,3345.52239675785,2984.25615802367,2773.14677548424
"ENSBTAG00000000177",479.92464361763,244.678355724057,1028.41581998415,390.702691577256,623.486344882672,541.354252466482,2135.47539553181,399.561951402027,762.477585197665,243.269020564018,787.472751418809,209.710433617934
"ENSBTAG00000000179",22.4433716111218,87.7043289894197,40.8869628193368,25.1796041392981,97.7360069124028,87.7316909420436,48.9746386886218,35.7091103316986,27.5338079909875,34.7308882494998,43.5465635884335,25.0390124407817
"ENSBTAG00000000182",1.53757357662441,4.32151076675748,11.1608681436906,18.9933030958472,0.89440574160748,11.3428813075875,25.8607787742514,1.01391089231597,11.3594291679858,6.47685082324352,30.7813366340815,12.6666467523052
"ENSBTAG00000000184",1788.41079500795,1616.60523804581,1818.1380630682,1337.74712703148,1696.37460740842,1225.46371449046,1601.15386076871,1144.79212933909,1848.48755834302,1323.69347658376,1755.73759718403,1474.09578086717
"ENSBTAG00000000185",12.576224656193,3.95373087226261,0,0,0,0,24.3292462000659,9.19733484831348,0,0,3.65650844347327,0
"ENSBTAG00000000186",177.863998444439,130.253551270852,135.409900318567,104.913259213355,234.44673742582,192.63053356013,128.111341997143,181.078406950622,191.788884151612,142.39483192918,149.987603450695,154.740865005669
"ENSBTAG00000000191",176.386833777868,324.506482538244,172.733461127066,320.116669013279,169.593041259513,273.040422714161,138.625654058754,255.461868063863,158.965060550165,316.385434774619,215.957272551035,276.498696191112
"ENSBTAG00000000197",324.637072346359,371.604025932437,231.026176599673,262.089295408704,343.090801110747,312.439223354808,265.867274812847,286.392862440393,345.956922689731,388.690291616336,351.814099652031,244.24423374542
"ENSBTAG00000000199",3481.25917582164,3559.00725371619,4302.29938966227,4227.31770274178,3590.76876522644,4821.42316783372,4323.44817075821,4874.99010540306,4355.77224345613,5069.44314113309,3472.63167621786,4281.05471654929
"ENSBTAG00000000201",1531.29878644526,1422.11207732992,1613.57912833444,1552.61038085503,1438.81912418022,1261.82148742827,1228.5536967497,1246.30356510035,1288.29447248141,1533.31819306314,1653.43737767137,1435.6309536999
"ENSBTAG00000000202",129.687920763093,294.913729117985,164.177145616102,271.234224884876,229.854672555977,368.225539520381,175.634037791026,535.886795118941,136.573396736267,442.073200912696,123.419915643663,347.875365831002
"ENSBTAG00000000203",2455.6164830005,2331.86560037149,2322.26252846845,2195.57858817546,2184.59275137116,1940.86429258351,2136.59418238662,2294.14765567684,1926.26494461273,2232.46379998643,1899.70195031541,1839.70214579115
"ENSBTAG00000000204",394.530851645741,178.330375350685,444.806791748779,179.615082545911,564.210937585506,171.314515022847,452.580610066953,252.707824259472,482.309309669429,188.156887348021,477.037627050522,199.953284969362
"ENSBTAG00000000205",1174.86662929175,2528.95648292719,1385.69467862795,3380.45260931274,1131.40303200365,2704.79055012237,1555.69187374044,2880.45335179455,1345.34109955411,3437.51042528165,1409.19379055313,2541.10816962123
"ENSBTAG00000000207",352.485384230705,323.027836567757,306.171575404546,372.04652678396,357.853633635243,426.164827142597,296.15586150973,435.70287192163,277.1709995913,309.592152431185,288.084003034911,274.754483777288
"ENSBTAG00000000210",2214.21496229903,2009.44216067467,2095.19526181351,2090.90891004827,2041.31486858382,1494.40246223887,1675.85403916515,1684.45320892124,1916.06784318431,1744.6488476288,1849.27433571232,1688.00760673378
"ENSBTAG00000000211",74.5702378415493,60.8046238491965,68.4044275595777,135.395298839874,50.9480510551386,79.6125942814585,43.5726263494935,61.1497686529785,81.9328044835945,95.5653695716309,45.2793275558157,76.7342721895957
"ENSBTAG00000000212",1222.13155306644,1794.3595386962,1458.29259868289,1994.54310616151,1132.38123214541,1892.9080828035,1296.43049691358,2056.26430772784,1256.62122311397,1844.62198506053,1249.87753324905,1913.75268127098
"ENSBTAG00000000213",765.427552122813,598.214529611703,748.031666601471,703.987827129152,717.426210956993,710.837173875327,515.232858547923,569.79739037566,727.357431128418,547.24273961179,676.081459435469,653.93715665334
"ENSBTAG00000000215",10159.9704219548,11995.8014965018,11120.4804265965,12652.1287464191,10146.4276290201,11363.223615769,13486.5599775971,13996.7169820524,10776.2546279921,12069.6155321195,11403.0495845908,12284.6475057685
"ENSBTAG00000000218",684.558946158412,512.415099168335,664.652217275048,430.558795130826,834.599953214024,388.649247790867,826.881171471711,513.840169390588,764.857710727225,365.347667149853,740.922639812901,300.017935017046
"ENSBTAG00000000219",27.6800114714955,268.341217217411,83.9050944774086,325.733233303875,6.10126280497885,203.156187946066,21.8607984458356,161.558336963226,35.604623327766,241.601804852073,51.0437878722907,158.322610554129
"ENSBTAG00000000220",96.9358013814132,60.8210737098306,37.6720014044418,71.2354803540977,28.117114930733,52.6857018138262,37.661705700614,30.0117923831081,53.8857826336935,77.8338614995035,111.317547040858,75.661088623315
"ENSBTAG00000000221",411.402821254675,600.455369063452,395.185549423479,523.996507054786,278.059245286207,723.997915083982,356.334346822498,531.549496337441,378.925791308984,544.352495256196,406.166748236317,473.731549163643
"ENSBTAG00000000222",2697.70383046924,1584.72999959107,2886.65866510455,1557.88230758304,2336.94995193677,1633.70075152412,2331.50435878148,1457.57490877719,2593.0071249062,1750.52273061412,2276.15011270114,1540.59013450974
"ENSBTAG00000000223",1575.6101777725,1296.70365417341,1612.87996521304,1092.07391643254,1628.99779040943,1284.09759614252,1681.00490456552,1386.96333092946,1801.22162736656,1211.1420690473,1553.15125066079,1046.20391074281
"ENSBTAG00000000225",427.35857850272,384.799378266753,425.779977861965,433.978495428436,375.626224143544,439.591789640542,407.792266960165,478.770104618968,417.821499880985,365.546290352292,505.077521939573,416.572779478563
"ENSBTAG00000000231",1788.79247429659,1087.78789440052,1912.38295667612,956.492146035064,2286.00291348628,1035.00514737295,1899.10038368266,794.703649439259,1902.73490911333,1007.03156422499,1637.33124864289,959.05411021997
"ENSBTAG00000000236",4968.75572136183,7902.50652994332,4773.75292828576,7554.9503349817,4710.35445132199,7146.94829018263,4916.71943210881,7543.62233500594,4824.16009733177,8607.79661927221,4189.55371340576,7584.01276139689
"ENSBTAG00000000241",3278.87724345846,2659.3673183674,2979.3987891638,2696.70835836947,3111.79358437515,2642.49578605114,2723.43768761868,2608.73885157834,3399.95348161822,2718.79302882615,3375.73995362214,2897.51228726917
"ENSBTAG00000000242",6.50826208973399,15.8187813561425,11.0947036232751,15.0549106911154,1.26055188380056,25.7949488399723,5.02523587907482,12.1787347071688,5.79675208143826,18.7043517240925,8.47287458184583,28.4702459519971
"ENSBTAG00000000243",1037.17079110183,814.38741568799,886.028713055803,700.575410512352,495.994627758368,354.899878501079,1169.0708564837,820.168478905859,993.345948344942,808.317043710303,931.889256896008,689.556064921487
"ENSBTAG00000000245",684.119613142192,716.438208414252,919.879233551421,842.813343902469,367.929352637245,435.41702183464,718.691001284945,888.294182551995,910.220909815115,958.634948558979,1652.81394648598,877.218339891139
"ENSBTAG00000000246",33.8558649022062,10.8714756157573,33.8490317447149,16.9331479168828,41.1844143282195,11.9684398218013,20.3432548215521,6.73454877991504,16.8160712219533,6.84436588030448,20.7863368888067,1.90993555986323
"ENSBTAG00000000250",271.375498466189,162.405753270968,155.141884799516,116.861449736445,243.172626212201,139.620866601223,215.623725053932,173.496534274117,199.408665877383,141.57873531098,187.079637295632,137.890001637767
"ENSBTAG00000000251",427.434911211537,275.222351872361,409.159237488466,386.411234390473,813.286876711613,504.911705570114,447.894291596726,546.042404050844,326.570399780155,342.821927716623,418.256730015268,371.185855517042
"ENSBTAG00000000252",1536.14550023928,3358.02225584731,2073.12205937744,2934.8347236381,1787.11984392722,3847.46207720036,2047.15889639874,3672.02179745532,1956.12370034243,3179.62175411666,1991.41769592371,3207.25193988799
"ENSBTAG00000000253",4328.94650376262,3018.43124557128,4297.0608236893,3758.1987013595,4730.7782943353,2760.09023659041,3275.70322956098,2478.50759985825,4281.55402480847,2581.13292777831,4137.75321122995,3150.35376150321
"ENSBTAG00000000256",318.795695827735,389.441789187729,290.27616772253,401.700994766045,573.403940410547,555.975338965207,275.699835399648,506.394028418074,335.245747371095,357.797752351597,274.790419910024,367.468128501486
"ENSBTAG00000000257",281.437165478188,7.04074754393455,184.745538995217,26.7504378481874,94.9099686794195,25.2310011348037,138.285640822487,1.7134972916118,277.760322453806,9.5806550320212,242.80018196926,38.4030765159957
"ENSBTAG00000000260",290.326482898365,578.729457339094,418.830874245614,714.402103488255,294.503434601367,529.510866739068,514.116142245577,843.95096990528,387.576883552374,682.001467887591,340.401445796511,531.559926604972
"ENSBTAG00000000266",1445.28806394167,1092.66346123935,1420.159604479,1009.07958065378,1334.37900952473,1252.88714463966,1433.90870073815,1158.4598429249,1314.40626872254,1139.93083425607,1191.445343932,972.913545553197
"ENSBTAG00000000267",1743.35437808153,1593.48274260784,1756.4452299853,1741.03167191531,2220.85460976412,2043.47428237163,2137.37016372841,1678.75576476107,1933.00623486952,1697.30429569433,1852.17033106707,2308.42710065664
"ENSBTAG00000000269",909.238424438689,577.533798971187,694.409615210871,636.82482175157,643.143027828659,750.613164292184,506.440814653033,686.514089988247,736.86097984705,605.389618270672,924.879262685683,746.554996722552
"ENSBTAG00000000271",77.8339489917667,181.074332912006,87.65001241185,179.31358874467,79.7221946831937,182.784532286827,109.482360664039,164.764465201479,92.4304820761136,199.102042672319,59.5294832874259,149.131994687061
"ENSBTAG00000000274",1893.5446918676,2234.72066768944,1930.45023757678,2326.5986040723,1877.63363425368,2003.15550025686,1687.85135973341,2148.52416880319,1935.76909661436,2152.81600938165,2359.70499142115,2122.96706834759
"ENSBTAG00000000275",840.045856919913,286.174360251415,738.966032055437,301.468845318051,680.879446962103,253.008078409796,839.918987683331,320.852529654154,782.067908389391,238.075741047589,816.930131859939,284.22062272529
"ENSBTAG00000000277",203.545508691702,594.356657789629,214.462632572418,355.880896364665,195.998455553482,189.344889522155,169.6092526145,381.99961877138,142.125323328872,400.249492880322,125.595206427573,373.012819823448
"ENSBTAG00000000279",64.5340437723792,23.5690262419439,26.8242015448642,9.82131214717498,15.8439417029442,23.7843551253461,41.303938602886,27.6951622027524,33.6215938947087,16.3607965775527,12.7428920808041,13.2840802950574
"ENSBTAG00000000281",70.7683842765009,403.613454070852,106.182553268935,361.623221685344,22.0238161556454,620.724117344695,155.050153135388,608.18257733246,54.4977142163896,489.150458803898,56.2463394441295,438.074931176351
"ENSBTAG00000000283",1839.29675606209,8765.94526507627,2376.48256571386,8977.92198010348,1421.06600128245,3879.46006154557,1553.672439898,2528.1577438729,2434.63532340621,13429.7347880262,2205.30582819686,24231.4442265834
"ENSBTAG00000000285",265.913576341865,216.125760348964,185.46891714138,233.614752907531,220.349734771199,376.804633138797,203.890724615027,380.906769348297,238.309112023916,331.619540129428,237.697128266149,387.471964963374
"ENSBTAG00000000286",640.152553609879,839.88050861782,546.327788059989,701.915544561127,520.207652073496,1098.57993909758,667.593151129615,915.896141062288,604.732974600946,777.395207504083,439.242948434353,853.409093030434
"ENSBTAG00000000287",969.578721008131,1362.03941725048,892.711874776369,1084.24465472848,1274.51367983487,1445.41002049369,1054.32053474475,1183.97628284024,974.461895690719,1438.12339803509,956.511821332445,1422.83477038122
"ENSBTAG00000000288",2071.435084796,3050.17424915329,2502.74258674349,3056.98802734825,2473.76710010279,3171.34791693161,2065.08116691283,2771.27411340788,2315.24836719428,3308.57825479308,2402.06999069766,3105.06799790925
"ENSBTAG00000000289",605.929204039603,516.114078089459,476.369208963958,428.458472874802,536.734582481902,884.08788504382,571.740916904232,805.403100324509,583.011774442208,811.724801454841,917.393847583313,846.261459088433
"ENSBTAG00000000290",1810.98643505553,1939.34394063525,2144.35534020127,1764.27773295472,2384.40710160149,2254.69074286638,1965.79317473722,1902.08421566647,1868.35573229962,2059.89645862567,2000.44059425856,1874.32262266884
"ENSBTAG00000000291",1982.71830725006,1188.3919818814,1832.12638688774,1268.93920179668,2162.16016381947,1238.30360632042,1680.66224357351,1284.78939603953,2146.74905049029,1270.86111152101,1981.96914749554,1262.73990091145
"ENSBTAG00000000292",192.737492893076,111.38173108135,145.754257138995,101.285838573069,170.927586890874,92.095432396089,125.238962881027,141.150860721072,199.510423558332,111.330289212853,130.40352398122,127.659625203166
"ENSBTAG00000000295",167.845445071629,81.7050839644106,116.551548995196,72.2907691834109,129.519400064387,100.473093695177,123.01938463827,83.8323500220078,139.498621852799,112.224136804733,180.680063240042,107.475898896514
"ENSBTAG00000000296",693.027011768369,1094.88456764853,635.120470267297,1048.91454645432,787.577894779424,1088.70988531762,876.890627526257,1124.6469150402,769.890097702413,1134.92355148863,635.664723431838,1087.70663688499
"ENSBTAG00000000297",446.468772871682,703.55734004932,537.152180175766,641.476547508197,464.584758874466,838.985163382759,514.101524739235,675.499041620263,571.181350007686,781.354711568782,568.308680413958,926.49313857748
"ENSBTAG00000000300",257.064845409917,233.666519771336,310.552043487763,379.920154664624,198.918234846001,197.962960239467,231.28013070144,153.811557082415,251.863263873553,207.182208027157,153.226119472516,146.831494334083
"ENSBTAG00000000301",550.816098691699,221.064335359617,380.8739820565,207.547558017211,339.157379741123,215.19294539709,206.367014177475,187.755668466166,461.980861502863,229.504536142554,595.098815849084,282.435832365892
"ENSBTAG00000000305",3585.12737966872,2991.70121658779,3606.80984765961,3080.7198976758,3202.1102658811,3061.5289355304,4303.95764044437,3010.09201138905,3563.72378534638,3357.67335702479,3301.18892455115,3063.34565226632
"ENSBTAG00000000308",2888.04154411003,2750.44303691336,2873.96429527152,2740.35815638725,2511.69196819899,2632.76310815196,3085.3002471019,2727.6883584021,2597.79960525678,2679.78571118013,2850.78023539499,2708.80770960749
"ENSBTAG00000000309",95.6291739786001,33.5408019331002,82.1290216608734,57.9062224402593,26.8464634272993,2.56063042910318,86.2350236740799,40.3857782722777,74.955626463445,23.2975910472499,69.2756939414444,26.7031485117055
"ENSBTAG00000000310",238.047293345017,426.616537203374,2626.28999326851,2305.89735045647,2729.65210109039,2064.69693980997,11595.2231929733,4666.497770592,1725.91868134084,833.335550680481,1012.12324776142,769.298926557567
"ENSBTAG00000000312",705.292072202128,329.828665663912,531.474651578311,271.117526958134,592.551901638467,244.417784212538,555.290918322553,317.81512447228,587.052924269523,232.209463046493,510.057784158025,242.585530465735
"ENSBTAG00000000313",252.19856288138,94.1944856388624,179.198571440175,133.748665883669,235.637037879639,210.723464496146,121.440197350458,94.6433085324745,191.731066366184,185.94866442952,202.920540501566,134.49460111004
"ENSBTAG00000000315",821.066211851549,1188.32525051497,938.546999165078,1193.76031140386,950.437373701902,1161.73766480123,805.354797681604,1301.28541699012,887.741291690941,1169.06806453648,896.744423563894,1147.51964351845
"ENSBTAG00000000317",274.785026923705,273.338829366831,439.255809863958,342.796238253073,347.006096686952,290.263862882335,324.848458838295,293.597335716899,377.847652171592,425.300193999556,370.887793116682,247.989578664445
"ENSBTAG00000000320",1672.04132492823,1117.71948202607,1364.69504020043,977.722529909973,1373.41585295571,980.523159070789,1266.66537901995,945.445999600441,1370.2821012221,998.613633120957,1402.37018509586,1176.71475014553
"ENSBTAG00000000321",495.609467415801,507.226928101479,404.818187921275,484.497812186001,498.370519120308,488.17890179849,318.90092970999,357.439998149172,417.636952098394,462.658425834911,449.755270158354,496.806583130306
"ENSBTAG00000000322",3908.37490004303,4176.23280593172,3546.64647828643,3682.86312680484,3834.81007021837,3697.41711124989,3269.80112971108,3754.59837941549,3323.76805378678,4227.71733439645,2978.42346057918,3585.46649323658
"ENSBTAG00000000329",3.84263576181224,7.02723264284579,5.45290694271737,9.47891508425687,9.93665729368413,3.47431258935317,27.4424822964286,5.71452821121173,65.1737635130497,11.8657708160043,75.1917110381631,5.82279793120826
"ENSBTAG00000000330",365.420490867794,807.95497161282,325.025669642606,793.442984978843,375.933535131054,1001.97661876265,499.909656643502,1017.92730446706,347.584852462524,806.441713206394,324.802799414049,978.479847669651
"ENSBTAG00000000332",398.08232774807,744.174033299117,627.750161761709,803.043205107243,538.427933534959,1023.26109857969,746.58830471961,790.588129904435,645.360472243158,733.574525665218,695.796032418567,801.188417190458
"ENSBTAG00000000340",2868.60054953178,3012.91984110325,3122.12293308782,3597.32380641406,3204.74715305286,3641.67894351978,3291.85406207872,3211.52246662351,3015.34752313803,3279.82817466591,2918.75134411776,3569.39627705084
"ENSBTAG00000000341",104.982836320636,143.488100933574,105.243123623905,152.865978532167,136.98665041592,110.484322002753,129.389353682892,178.904163543306,130.059952828923,230.569787298746,167.132440151388,165.152269646622
"ENSBTAG00000000342",3603.74513040316,3592.04434388584,4140.49507528858,3874.33161789404,3468.47330360543,2800.58870068591,4018.24830659944,2781.31186415912,4105.51271931576,2752.15092240786,3690.38863321932,3245.10452567257
"ENSBTAG00000000343",304.501777786875,399.895243316969,298.179244508346,449.957357181874,269.922504517671,552.512934386677,431.462744613928,540.211023948593,336.21263906243,497.115953079267,327.802105920985,510.123695131516
"ENSBTAG00000000345",20.2937673682948,28.6351931113083,22.5385990386206,25.1731642605674,8.5908011055692,29.0352781424684,19.5855535164615,15.9677986609303,18.088268828696,27.7368181051864,16.4964526967262,48.6449988442409
"ENSBTAG00000000347",599.704450339468,837.787568810381,581.745500049072,1033.16156327305,624.757530856054,855.705840778228,830.344404429445,902.346361176603,584.179067908501,744.005752247441,574.804437232934,882.133998719518
"ENSBTAG00000000355",87.1604624870943,72.8453965665917,71.8103750250684,85.5576245470648,108.299792368611,62.1534068000906,110.941973253094,88.8372701256886,88.0281890010209,75.1399646408995,116.873676532241,75.1298936172478
"ENSBTAG00000000356",307.663398404146,512.203349894278,244.452954177934,414.620282811579,247.94842129103,486.531409820488,237.317987562684,462.402490426781,263.13956507155,469.55372831247,269.109248608827,415.962410599465
"ENSBTAG00000000357",2018.96336607716,187.412473405774,517.294802083177,65.4358050495747,1229.69038814217,78.6125736530274,595.972053540102,191.54138627936,110.958493621324,0,110.950247983404,10.7352911691811
"ENSBTAG00000000359",2451.39796554864,4545.79155174078,3000.35262849591,3948.16946782879,2542.60423445151,3904.87064470078,2781.33183863639,3805.06178121316,2847.11955245405,4627.07641326162,3314.65468175211,3692.6225940431
"ENSBTAG00000000362",1481.48954872897,1034.30069807369,1480.68940060306,1124.92516513068,1599.12884264064,1196.26401746074,1538.91095709048,1096.88119064294,1315.88072596413,1166.26174077617,1211.22873850144,1238.84716321892
"ENSBTAG00000000363",2124.48317244984,1879.7493241282,2238.65232336559,1870.17241842074,1850.89732017705,1449.73918253801,1640.34043910855,1687.68067526886,1738.19123628677,1845.58675717772,1817.33570924775,1534.01884144241
"ENSBTAG00000000365",718.125051694286,979.682920279848,654.663586603367,963.373007930797,669.093673860145,1002.72073834033,666.394044673398,977.834081599789,589.146933536014,1007.16864659974,606.448264258515,836.367472028813
"ENSBTAG00000000369",2731.16727769762,1544.44487222383,1406.24228843294,1200.22234014608,962.981963854658,787.604385384308,1535.95859609539,1144.1693333404,874.205267605021,744.450294132429,906.342870416916,562.875273480687
"ENSBTAG00000000371",2424.82770433009,1676.86170263025,2094.50750208353,1709.70388038058,2323.84967722302,1798.62813179373,2195.65936393466,1904.62925154173,1981.79596417711,1684.35309228659,1849.6614389354,1708.85920973453
"ENSBTAG00000000372",375.687404436981,709.999170913774,486.116946473823,534.138008900943,403.613169655835,736.231761109465,458.990983644141,577.689053691324,442.013183927118,661.302540920616,393.333522182797,590.417037715467
"ENSBTAG00000000375",3297.62491237057,10706.3524129869,3638.28329024159,11586.6690298263,3121.11670183075,13313.5703533109,4579.96744950971,13570.7623066518,3691.6860103427,11477.624047084,3483.92442363401,12066.0242572532
"ENSBTAG00000000379",589.350929023336,900.112510625706,710.355341900168,813.842788550109,668.22530473493,714.733757758859,644.22833456356,628.137996821288,595.519409263862,895.885105150237,583.592079626217,681.946498226177
"ENSBTAG00000000382",863.653039385606,601.319591330427,576.521683757811,551.402108004494,806.493950490595,625.784054804888,849.85535818697,649.470177311992,806.857933607606,519.358234342196,734.711088079113,657.72715638538
