"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSBTAG00000000120",162.946507346202,2.13285035014219,0.248962321592341,8.56696039987363,1.06252410867738e-17,2.54080102200012e-16,"USP43"
"ENSBTAG00000000125",632.071052373664,-0.461376464264546,0.183529611074832,-2.51390749188928,0.0119401749241366,0.0255649734767083,"AFG2A"
"ENSBTAG00000000128",44.0277384419757,-0.236686132224201,0.645020518907531,-0.366943570454279,0.713661110411957,0.785724204748986,"FGF18"
"ENSBTAG00000000130",37.66018960043,-0.893147286724322,0.439273965924576,-2.03323519263073,0.0420287671251674,0.0776606488690712,"TNFSF13"
"ENSBTAG00000000131",1068.3857454905,-0.217796110986298,0.123515573070467,-1.76330891378404,0.0778484027340965,0.131581517124592,"SENP3"
"ENSBTAG00000000132",23310.872723753,-1.65030236411051,0.0962917717582218,-17.1385605849505,7.65216343775243e-66,1.07351350627847e-62,"EIF4A1"
"ENSBTAG00000000133",31.4117156094472,-0.927793647403985,0.627573172289329,-1.47838322026972,0.139305234099028,0.21465314690436,"CD68"
"ENSBTAG00000000134",684.212394940485,-0.585089495383893,0.119170652823555,-4.9096776892729,9.1226206521515e-07,4.63137146578467e-06,"MPDU1"
"ENSBTAG00000000137",2229.43501673861,0.975233233734886,0.159485946111427,6.11485373798094,9.66455628824341e-10,7.68901623789296e-09,"FRYL"
"ENSBTAG00000000138",38.8189003171945,-0.683251467197146,0.584183181843182,-1.16958428183672,0.242168305778272,0.338644039069273,"CCDC178"
"ENSBTAG00000000139",1493.30819982472,-0.284284058754435,0.168835812397989,-1.68379003670326,0.0922222533978415,0.151970526155201,"KMT5A"
"ENSBTAG00000000140",51.4168068985031,1.64863945664679,0.399936187736263,4.12225626787735,3.75179484716448e-05,0.000143589456624125,"EPHX1"
"ENSBTAG00000000141",990.472884510983,-0.367814211852462,0.146426744221099,-2.51193327973664,0.0120071787530308,0.0256997184159631,"NFU1"
"ENSBTAG00000000146",5355.38622983078,0.117423933260367,0.135245455152776,0.8682283122026,0.385269357913917,0.494200031801394,"FARP1"
"ENSBTAG00000000147",416.72720226489,-0.613718772967544,0.180485826858908,-3.40037100778727,0.000672944781995454,0.00195774212384208,"RIC8B"
"ENSBTAG00000000149",1143.32800475177,-0.290814256180475,0.140510450490758,-2.0696984115043,0.0384805956083955,0.0719147424735941,"USP40"
"ENSBTAG00000000152",5401.64509580882,-0.35641450853391,0.120593802667401,-2.95549605908774,0.00312166685148486,0.00777859989477953,"RANBP2"
"ENSBTAG00000000153",31.9638637193204,1.13530330051309,0.427407289696519,2.65625628734411,0.00790135399342202,0.017697799453778,"LRFN3"
"ENSBTAG00000000157",92.3449251034179,0.310589055538518,0.340788040559131,0.911384845046012,0.362092635852771,0.4698645036256,"CCDC138"
"ENSBTAG00000000160",1122.66230501604,1.27835614395577,0.253847718786602,5.03591739987402,4.75565614831283e-07,2.50709455234229e-06,"CBS"
"ENSBTAG00000000162",827.399920412625,0.36537804943703,0.127527700303571,2.86508773048736,0.00416893726083922,0.0100472046437036,"ANAPC16"
"ENSBTAG00000000163",782.529917637907,0.390060970729578,0.196313916411313,1.98692470640915,0.0469307412735011,0.0853323069296119,"DDIT4"
"ENSBTAG00000000168",140.231520775278,-0.342480409073809,0.226587528230182,-1.51147069633018,0.130668569142629,0.203430499876059,"ENSBTAG00000000168"
"ENSBTAG00000000170",31.5660327972895,-0.657840565301025,0.763864344498011,-0.86120077477021,0.389127473436689,0.498237854133621,"ENSBTAG00000000170"
"ENSBTAG00000000175",1282.61897687546,0.515200105412966,0.146789657575676,3.50978477586107,0.000448469537496948,0.00136278613247568,"N4BP2"
"ENSBTAG00000000176",3192.6505061095,0.0884686442761796,0.122486697294218,0.72227144849595,0.470127603184683,0.577078662046452,"SP3"
"ENSBTAG00000000177",654.122090232677,0.861264789394427,0.428797583439337,2.00855793655906,0.0445840359834725,0.081688875101919,"ENSBTAG00000000177"
"ENSBTAG00000000179",48.0986200561895,-0.331219518414195,0.598648086050315,-0.553279173745419,0.580072259629944,0.675333550031136,"RPUSD1"
"ENSBTAG00000000182",11.366881684239,-1.23891790941506,1.08738626343087,-1.13935401897214,0.254555525986426,0.352607577740496,"SPINT2"
"ENSBTAG00000000184",1552.77000438657,0.347628256413934,0.140432978568039,2.4754032846032,0.0133085801961464,0.0281700140078029,"EIF2AK3"
"ENSBTAG00000000186",160.320106354585,0.351891365053436,0.301595016096487,1.16676783856686,0.243304138379238,0.339931177512035,"FLAD1"
"ENSBTAG00000000191",233.119792403985,-0.817865042421561,0.203580888398994,-4.01739597883395,5.88447968450236e-05,0.000216232364658111,"SLC25A20"
"ENSBTAG00000000197",310.649830021371,-0.0742584436345037,0.244859672240423,-0.303269390810875,0.761684571010003,0.823267901230794,"TRMT10A"
"ENSBTAG00000000199",4196.31128713452,-0.144529455573192,0.15276530294056,-0.946088233330228,0.344103584822762,0.451204887524374,"PDP1"
"ENSBTAG00000000201",1433.84420112357,0.118632538153029,0.149590928305273,0.793046339754862,0.427750824694402,0.536522110064858,"LTN1"
"ENSBTAG00000000202",268.1826133786,-0.84222963170495,0.264371770461286,-3.18577747629936,0.00144365590458495,0.00388979928537977,"SLC25A19"
